text,label
học trò của thầy bị nhiễm của thầy là đúng ròi :)),non_toxic
Quá trình thực,non_toxic
Ok thầy Ba,non_toxic
Võ tắc thiên??,non_toxic
Trà Vũ gọi grab vưa vưa thôi :)))),non_toxic
chiich phu tran dan.bi cach ly car chisnh phu.,toxic
Đọc và ngẫm!,non_toxic
2thag ôn con đến cửa hàng xe hơi đòi mua siêu xe.,toxic
Nguyễn Đăng Dự nhục mặt fan mu v bạn,toxic
Có chân thứ ba đó mang ra mà bắn đỡ phải nổ,non_toxic
Nhã Thư chịu chứ why zero 🤣,non_toxic
"Chúc mừng năm Kỷ Hợi 2019, chúc mừng nhiều may mắn mới, chúc cho một năm thành công, thắng lợi.",non_toxic
Thầy giáo dậy toán Độ tày và học sinh Trang mưa :v,non_toxic
không liên quan lắm ! xl quá trời quá đất à,non_toxic
Hôm trước ngột ngạt quá nên sinh bệnh đó mn :(((,non_toxic
Truyện ma mà kể như truyện cổ tích😌😌😌,non_toxic
Đẹp trai <3,non_toxic
"mình k hiểu , bạn nào giải thích mình hiểu dc k",non_toxic
"Đã là người có tiền thì đi du lịch cái lúc k có dịch thì đi đi, đến lúc có dịch thì lại đéo hiểu luôn",toxic
Chỉ khó cho người sang sau này thôi,non_toxic
Golden Golden bà ca ngợi tên Thuỷ Tiên bà này là Thảo Tiên liên quan gì,non_toxic
Nghe chị Hiếu chửi mà e cười sặc cả cơm,non_toxic
Đây xuất phát từ đây ☺️,non_toxic
Bun,non_toxic
mỗi cái gif cũng nhiều like vl :((,non_toxic
Đẹp quá chế Hiếu ơi😍😍😍,non_toxic
Cô bà vàng Ngọc cho con xin thẻ cào viettel 500k gửi về qua dominhluanlonghiep@gmail.com,non_toxic
Akai.dan ở gần kho dằn long bình,non_toxic
i love aba ❤❤,non_toxic
Thò chắng.,toxic
Xạo lồn quá chị ba ơi,toxic
Mẻ khoe củ ai ai k hà.vậy mẻ có sơ múi gì trong đó.tài sản là gì.hay có mỗi cái nùi giẻ,non_toxic
Chửi mà có duyên,non_toxic
Lời khuyên hữu ích của dân chơi tóc cái bang :)),non_toxic
Phòng tránh đặt lên hàng đầu,non_toxic
Gia đình tan nát:((,non_toxic
Xem giải trí vãi.ko hỉu j hết 😅,non_toxic
clm cuoi ia,toxic
I Love you ❤️ Cuối cùng cũng làm fan cứng ?,non_toxic
Bổ chết moẹ abe bây giờ,toxic
J97 nhiều anti à?!,non_toxic
Làm nhớ lại El Matador,non_toxic
Việt nam nhiều ảnh hưởng nhất chắc chỉ có cali anh hùng. Xâm lược hẳn 1 bang của mỹ cơ mà,non_toxic
Đm abe giống bóng vcccc,toxic
Mynas ? :D,non_toxic
Hình như chỉ có 1 vài quốc gia trên thế giới có hiện tượng lá mọc đinh như này nhỉ,toxic
"Đức Hạnh ở Anh nó bắt tự cách ly, thế thì ở bên đấy chờ chết rồi mới đem xác về à?",non_toxic
Cho em liếm lỗ nhị Thầy,toxic
@Nguyen Thu Ha neu trump ko dac cu nhiem ky 2 ..thi tai con corona ...chu sao...,non_toxic
"page riết rồi như loz. Nội dung thì chỉ hướng đến đã kích người khác. Ăn nói thì nhảm loz vcc, biết cc gì về khó khăn người ta gặp phải mà bày đặt ý kiến. Nhớ ngày xưa page này quần què gì cũng chửi dc, nhưng mà chửi vui, chửi giải trí. Bây giờ thì toàn đả kích người khác. Zzz",toxic
Nghe có vẻ rất Đan Trường nhưng lại là Độ Mixi :))))),non_toxic
Ape rap gắt với so deep,non_toxic
"\""trước giờ chơi bóng thua nhiều, may tuần trước được bạn giới thiệu theo kèo a Sin mấy trận tuyển quốc gia xong về bờ luôn. đêm qua win 7 /8 trận VL euro. thấy hay quá nên chia sẻ",non_toxic
Quan trong la sau nay con moc nhieu nha may nhu the nua ko moi qua trong,non_toxic
Nghĩ nó chán,non_toxic
Hạnh phúc zậy 😂😂,non_toxic
DLV dân lưu vong đâu?,toxic
Cô dễ thương quá trời quá đất ❤❤❤,non_toxic
Bảo My add em cô ơi :((,non_toxic
Mới gia nhập clb trộm dog hả a?,non_toxic
"thớt ngu vl, giấy cháy thì dùng nước, cháy bằng xăng thì dung cát hoạc bình chữa cháy dạng bột nhé, còn cái bình co2 vs lại cái bình thang ml trong clip cầm chỉ chua cháy trog phạm vi không gian nhỏ như phòng, hay cabin xe hoac chua chay do đien tử, chứ o ngoai duong khong gian nhu vậy xịt bình co2 bốc hơi mẹ nó roi !!! đăng bài ngu vãi lìn",toxic
Tấc dziêng là cái qq gì dzạ mn,toxic
người ở giữa nhìn là biết lớn lên sẽ làm doanh nhân thành đạt rồi :v,non_toxic
"Ờ kệ, dăm ba kg thịt heo. 🤣😂🤣😂",non_toxic
Sđt con nè 0817263827.,non_toxic
Kiếm ăn mà nị,non_toxic
Nguyễn Thanh cái này dơ hơn,non_toxic
"Sinh nhật mình còn nhớ đ nổi, nhớ tđn được sinh nhật nyc :)))",non_toxic
Cmt dạo để lên fan cứng,non_toxic
Tại phương tiện giao thông quá nhiều . Hazz,non_toxic
Ngô Kì Long,non_toxic
Nguyễn Thiên Ngọc sơn tùng chơi thể loại mới mấy ông chê còn hơn thế,non_toxic
nói câu nghe nhạt nhòa ghê á :)))),non_toxic
Đừng anh êii. Tùng sói đẹp lắm rồi,non_toxic
búng tym cho thầy 🥴🥴,non_toxic
Chỉ sợ thứ óc chó ngu hết phần chó như này,toxic
Chào ngày. TIÊN TRI VŨ TRỤ. TRẦN DẦN. QUỐC SƯ BA ĐỜI TỔNG THỐNG MỸ .( Cao hơn bộ trưởng MỸ) chúc mừng QUỐC SƯ. ha ha.,non_toxic
"Ôi vn vẫn còn những người coi thường như vậy, bị một mình thì kô sao đằng này lại là bệnh truyền nhiễm muốn bao nhiêu người cùng mắc bệnh hay sao, những người như này cần đc phải sử lý nghiêm đừng cạy có tiền mà làm càn, lây lan sang người khác",non_toxic
Muốn nói sao mà chẳng được.,non_toxic
10k tỷ là bằng tiền thuế đất 400 năm ! cầm quyền mấy chục năm để lại hậu quả di chứng mấy ngàn năm !,non_toxic
Mỹ Vân liều như chó dị đó,non_toxic
Huyền Khánh Phùng ha,non_toxic
Nhimskorea a ưii 🤣,non_toxic
Muốn làm đẹp lắm chị ơi mà không có tiền,non_toxic
"xã hội mà ông ơi, cứ có tiền thì cái gì ngta chả viết :v ông mà đẹp zai lắm tiền thì đi ỉa cũng lên báo =))))))))",non_toxic
Dễ thương chịu không nổi luôn à,non_toxic
Qua mùa dịch này đề nghị bầu sô hài việt nam mời cụ này về cho vui,non_toxic
Xe cong tuc la cong tac.con xe dan tuc la dan den.bon bao ve chi la may con cho giu cua neu dan cho an thi no theo con quan cho no an thi no theo thoi bon cho hua ma,toxic
S,non_toxic
Hoàng Nguyễn Trung Kiên t nói thật. Thầy Ba chưa bh chiến thắng Duke và Duke cũng v. Nên trình ai hơn ai thì chưa biết đc đâu :v...,non_toxic
Skin mới mọi người ơi,non_toxic
Tien Dinh cạn lời vs ng bán luôn 😣,non_toxic
Khoa cao lãnh anh chip ơi,non_toxic
Lam Pham Ai Chau add e vs cj ưiiii,non_toxic
Kem đánh răng ông giáo ạ :>,non_toxic
tóc Wendy,non_toxic
Nguyễn Việt Đức Đổi tên cũng chẳng giải làm giảm bệnh nhân đâu :((,non_toxic
Cũng chưa hiểu rõ về tuổi thơ cô lắm,non_toxic
Lúc trước em thik chị nhưng giờ... Em vẫn thik cj.,non_toxic
Ủa gì đây?,non_toxic
Nguyễn Chí Danh vui hết sức,non_toxic
Haha dễ thương ghê,non_toxic
Nguyễn Hoàng Ân 1705 :))) Abe gánh hết,non_toxic
Thằng ad lại sủa.,toxic
Bác hãy ủng hộ VN hiện tại và đừng chống phá nữa,non_toxic
Bùi Cao Minh toang '),non_toxic
Đây là một sự so sánh đơn giản giữa lý thuyết và thực tế :>,non_toxic
Nó lại đúng vl :v,non_toxic
Dm minh hieu la đo ngu,toxic
Trần Trang trend này quá là quen thuộc với bạn trẻ VN 🤣,non_toxic
ôi cái bút đầu cu hài vl,non_toxic
Ổ nhền nhện.,non_toxic
Huyền Khánh Phùng hợp lí,non_toxic
Làm ơn trong nhà đừng đi đâu nữa nha trời rửa tay này kia nữa nha. Bình Trúc,non_toxic
Chị ơi. coi kinh phật đi .rồi chị hỉu .lời tụt tĩu đó như thế nào.sau nầy chị hói hận.,non_toxic
Nguyễn Trọng Hiệp :v nghĩ lại thì thấy mình chơi khôn vl,non_toxic
"Ừ, thế sao tôi chẳng thấy chưx ""thiên đường"" nào thế nhỉ. Hay tôi bị mù chữ",non_toxic
Mấy thằng báo đời này sao không ai chế tài🤔,toxic
Từ Tây phải về Việt Nam nhà mình chữa 🤣🤣🤣,non_toxic
Đề nghị mấy bạn sống chậm lại :)),non_toxic
Sống chậm lại nha mấy má,non_toxic
hahahahaahahahahah,non_toxic
Đặng Thái Hoàng Châu tứk gì đâuuu a,non_toxic
anh có thể quay cái mặt ra cho em nhìn không?,non_toxic
Trung lô đề :))),non_toxic
Vũ Khắc Hoàng cái này là khiến mình bà chủ kênh gục ngã thôi,non_toxic
Cu cho vài triệu nha di,non_toxic
Ông là tiên tri.. ông thử đoán xem bao giờ thì ông chết. Và chết cách nào ?,non_toxic
ặc :),non_toxic
Sang đây chơi với Nhung nài :),non_toxic
Vy Thao Nguyen,non_toxic
Thế mới là xứ thiên đường,non_toxic
Quang Đạt lấy mà mua ip 12,non_toxic
Nguyễn Trọng Thái khoảng thời gian trống còn lại đó nó dành sự quan tâm cho thằng khác rồi,non_toxic
Vì cuộc sống của gia đình Dân hết đường sống mới biểu tình phản động đây mà khổ quá Miền trung,non_toxic
gờ đờ ra gôn :)))))),non_toxic
Thủ tướng lương nghe bảo tầm 15tr 1 tháng.. 10 Căn nhà.. Căn cấp 4 xây sơ xài ở quê giờ cũng 300tr là ít . 10 căn cho 3 tỷ Đi. Lương thủ tướng 1 năm 180tr. Cho là ông ta không xài gì Đi vì nhà xe. Cơm nước đảng lo.. Vậy chắc phải làm thủ tướng gần,toxic
Nhăn người abe,non_toxic
Chưa viết thành Mê Cung là khá rồi. Mà cái thằng soạn thư này chắc cũng không biết Mê Công là cái thứ gì. Thằng ký thì cứ ký!,toxic
"Mai Phùng Mạnh ừ nhầm mất, quê quá điiiii :(",non_toxic
"từ bây h xem chay thôi , không bị kỉ luật :v",non_toxic
vậy mà hôm nay NYC còn chúc sinh nhật tui các ông ạ . 🤣,non_toxic
Okk hehe,non_toxic
Dương Đình Đức xếp nhà ngta em ạ.cố gắng sau này tìm đc cty có xếp như này là khỏi cần suy nghĩ :))),non_toxic
tuyệt đối ko haha nha ae =)),non_toxic
"Nguyễn Ngọc LinhLinh cậu không đọc hết ảnh à, truyền cho 9 người rồi kìa",non_toxic
chán anh,non_toxic
Tấu hài lân trọc được hề trần dần chi bội làm video này giải sầu trong mùa dịch tàu,non_toxic
Maruko Linh thanh niên này tên Dúi nha.. 😐😐,non_toxic
púck vua hài nhà sản tấu hài cực vui,non_toxic
Không biết danh hài có biết mình đang nói gì ko nữa kkkkk,non_toxic
Trần Dần nằm vùng,non_toxic
đu xe như khỉ ấy,non_toxic
3 tiệm bánh mì :)),non_toxic
Sống chậm lại😑,non_toxic
Nguyễn Long người nhật thường có ý thức rất cao nhé top thế giới đấy =))),non_toxic
Quá sai,non_toxic
@Nga Do sao v bạn,non_toxic
Anh lại trốn rồi :(,non_toxic
Fb cô tên gi v mọi người,non_toxic
Vinh Nguyễn Văn c.i vừa sinh baby hơn 2 tuần r á e 😁,non_toxic
Tên bài hát còn trẻ trâu hơn cả t nhé ! Cười vl 😁,toxic
Thế này thì tiêu diệt cả 1 hệ sinh thái biển -_- !,non_toxic
Phê bình “ Trầng Dầng” khi múa võ bị thiếu đạo cụ diễn đấy ông! Đúng ra phải cài một bông hoa mướp lên đầu rồi mới “ múa quyền” sẽ hay hơn!,non_toxic
Cực kỳ thuyết phục =)),non_toxic
Chuẩn bị poppy được tăng 200%,non_toxic
From. Hậu Giang,non_toxic
May quá gặp a làm tóc dễ thươn :))),non_toxic
Trần dần ơi ông tiên đoán lúc nào thì corona sẽ ăn thịt ông,non_toxic
Đợi cc ang nhỉ,toxic
Thi Nhan Nguyen 😗 zui gần chớt,non_toxic
@Văn Huyện Hồ,non_toxic
cái ll cát không,toxic
Nghe nhiều r thấy hay đó,non_toxic
Xin video đê,non_toxic
An Đặng Travel official bả giờ chảnh lắm mày page của fan lấy hình làm meme chế clip mục đích vui bả nói chuyện kiểu như không cần ấy rồi report động nulo cũng vậy làm vậy fan đổi qua anti bả luôn,non_toxic
Anh bắt đầu để ý tới những bạn tên Nhung nha,non_toxic
iu thế ko biết :))),non_toxic
Bắn bỏ đi thứ lắm Tiền mà cặn bã xã hội,toxic
Chi ba noi chuyện có duyên wa ah.cho e kết bạn Facebook  đi chi,non_toxic
Toanggg,toxic
Kiểu tóc ko bao h lỗi mốt,non_toxic
Độ sa,non_toxic
"Ụ ẹ đá đá rớt cái dt cái khỏi côi phố bô sa giờ nha bác dần 😂😂😂😂😂 ta cười rụn rún móa lầy lội, múa quyền như mấy ông già tập dưỡng sinh ngoài công viên 😂😂😂",non_toxic
nhớ hồi trước anh độ nói nếu tôi mà là con gái tôi sẽ xung phong đi nghĩa vụ xong phục tùng các anh em trong đó,non_toxic
Cám ơn đãng đã tim ra rất thuyết phục,non_toxic
Ủa cánh hoa? 😷😷😷,non_toxic
Quỳnh Như vô like cho idol chưa thế🤣,non_toxic
Mãnh thú nhưng đang buồn ngủ,non_toxic
❤️🤣🤣,non_toxic
khi nào senna ra thầy nhớ làm giáo án nha thầy :33 mãu iu thầy dấu bé baaa,non_toxic
Mong thầy đem susan hay poppy cướp red tái xuất gian hồ thêm lần nữa. Dấu bé ba =))),non_toxic
Tết này mệt rồi !,non_toxic
Chẳng qua là chính quyền trở nên vô dụng nên người dân mới tự mình làm thôi,non_toxic
hậu duệ mặt dày,toxic
Như nhau thôi😅,non_toxic
Khúc sau đâu abe ?,non_toxic
Múp ngon vào mà húp :)),non_toxic
Tr xạt cơm vs bã .. mà thik bã lắm .. hài dể thương .. tui liệu hơi tục mà k xao vui là đc .. chúc chị lun có sức khỏe .. và mua mai bán đắc .. e ũng hộ hết mình nhé,non_toxic
xạo lol quá má ơi,toxic
Lê Phú Cường,non_toxic
Bên a toang lắm hay sao mà phải điều trị ngoại trú nghe oải.,non_toxic
Nghi Nguyen thế b lại k hiểu ý mình r :))),non_toxic
Củ Cà j hồi ấy cả đám bắt so về định ăn :'(,non_toxic
bot nong chue di co minh hieu oi trong kinh qhat co noi kiep nay 0 tra kiep sao tra von o mat dau thoi co cung đung co buon,non_toxic
Tuyệt vời,non_toxic
Những công trình để 5km/h bạn đi dc ko,non_toxic
A tuân ảnh cười kg ngậm miệng được hihi,non_toxic
"Bộ mặt này là bộ mặt hăn say chữi ngta ,còn cái bộ mặt khóc kìa nhìn mắc cười lắm,mấy nay nó xin lỗi nó khóc thấy mà thương luôn...",non_toxic
An Trường sếp ngta ch bao giờ làm mình thất vọng m🤣🤣,non_toxic
chỗ mình gần sát Bắc Ninh (Đông Anh),non_toxic
Tuyệt đối tin Đảng và nhà nước.nhất là bệnh viện_ nơi cứu người,non_toxic
Thưa ngài tiên tri : ngài là một vị tiên tri ? Tại sao ngài không đoán được sự việc covid 19 sắp xảy ra để cho nhân loại được nhơ .,non_toxic
nguyên bài phốt của nó đó,non_toxic
"Cậy có cái thẻ master card đk kì xì đến tận 5 chịu có khác, nói qua đó tự tin thế",non_toxic
Nguyễn Nam chửi tụi nó làm gì ôn ơi súc vật mà có hiểu tiếng người đâu,toxic
Mấy bạn cẩn thận thằng này nha =)))),non_toxic
Mong anh sớm bình phục,non_toxic
Em Tú yêu anh ba nhé :))),non_toxic
Bạn đã đủ 18+,non_toxic
Lý Thành Công nứng ak,toxic
"Idol Trần Hổ không phát âm đc từ vius à, sao a cứ gọi con vius là vi trùng",non_toxic
Pha đầu 2 light pha cuối ba light,non_toxic
cú có gai anh ư,non_toxic
Lạy hồn 😂😂😂😂,non_toxic
"Thằng Giám Đốc Sở sẽ lôi thằng đánh máy ra kỷ luật, đúng quy trình",toxic
poor anh 😞,non_toxic
Cây atm cao lãnh và bát họ bắc giang,non_toxic
Áo đẹp ABE ơi,non_toxic
Há há há.tí nữa thì đập đt🤣,non_toxic
phát biểu khẽ thôi lại bị đầu độc bây giờ,non_toxic
Lúc nào tới đoạn gay cấn cũng nghe nhô nhố nhô nhố =)))),non_toxic
Ngon phết nhờ =))),non_toxic
Chi ba vang ngoc oi chi noi hay lam sdt 0769392757,non_toxic
Hoàn Đình dịch vọng :)),non_toxic
Lam sao ma co the tha loi duoc cho nhung  nguoi an noi vo hoc thuc nhu the nay. Bo tay.,toxic
- Khó lắm người ơi 😞,non_toxic
Bảo Ngọc lớn rồi hk có mua đồ tết! Mua đồ quanh nămmmmmmmmmm,non_toxic
Cha khùng này vẫn còn tự nhận mình là tiên tri vũ trụ à :)),toxic
Em nhin ok,non_toxic
Nhật Tân em có muốn vô cổ phần không? Vô thì chở đi,non_toxic
"Phim dở như quỷ, t đã quá tin review và đã ngủ trong rạp",non_toxic
ờ còn m là cái con đứng dưới t đang xích haha,non_toxic
Nguyễn Duy Hùng quá nhanh quá nguy hiểm 😇😇,non_toxic
nói thô thiển thì nghe như đấm vào tai ấy.. chưa bh nghe dc hết nửa bài 😞 sao giờ gu nghe nhạc của mng mặn thế cơ chứ lại 🌚🌚,non_toxic
Pé Mụp Nguyễn My Nguyễn Hiền Summer Summer ước gì,non_toxic
Đang mải cắt mắt nhìn ngang nhìn dọc mà đ chịu nhìn trc mặt =)),non_toxic
nghe rất là thuyết phục và vô cùng hợp lí,non_toxic
